ID,NAME,ADDRESS,CITY,REGION,POSTALCODE,LAT,LON
ICL0298824,Dr. G. Bhavani,"Nagole, Hyderabad #4Th Floor, Chaithanya Chambers, Chaithanyapuri Main Road, Dilsukh Nagar, Beside Hp Petrol Bunk, Near Hdfc Bank, Dilsukhnagar Main Road",Hyderabad,Telangana,500060,17.3687,78.53429
ICL0298885,Diamond Paints,"1-8-27,Basher Chambers,Near Railway Bridge,Minister Road",Hyderabad,Telangana,500003,17.43372,78.48503
ICL0298901,Sri Vengamambha Medical And General Stores,"Door No 1-5-559 Nr,Ground Floor,Shop No 1,Near St. Wichael School,Old Alwal",Hyderabad,Telangana,500010,17.52023,78.50126
ICL0299043,City Style Mens Wear,"Beside T V S Show Room,Miyapur Bus Stop,Miyapur",Hyderabad,Telangana,500049,17.49751,78.35839
ICL0299186,Akshay Jewellers,"Raj Nagar Main Road,Borabanda",Hyderabad,Telangana,500018,A17.4534936,A78.4148029
ICL0299284,Krishan Welding Works,"Hno 8-7-376,Sri Shakthi Nagar Colony,Main Road,Near Tkr College,Saroor Nagar",Hyderabad,Telangana,500079,17.33616,78.53636
ICL0299376,Sri Ayyappa Stationery & General Store,"Station Road,R R District,Medchal",Hyderabad,Telangana,501401,17.63008,78.48492
ICL0299397,Dr A Shobhan Babu,"Plot No 24,Venkateshwara Colony,Opposite Lane Blood Bank,Ipm,Ymca,Narayanguda",Hyderabad,Telangana,500029,17.3958,78.49093
ICL0299400,Devi Enterprises,"H No 1 9 19, S1 Ahalya Apartments, Pedda Thokatta Village, New Bowenpally, Secunderabad",Hyderabad,Telangana,500011,17.46097,78.48129
ICL0299433,I C I C I Bank Limited,"101,102,Smr Vinay Technopolis,Kothaguda X Road,Kondapur",Hyderabad,Telangana,500084,17.45817,78.37108
ICL0299466,Sree Sai Auto Parts,"Shop No. 11-5-282, Inderjeet Apartments, Opposite Of Central Bank Of India, Niloufer Road, Red Hills, Red Hills Road, Lakdikapul",Hyderabad,Telangana,500004,17.40202,78.46247
ICL0299477,Giridhar Tailoring Materials,"Shop No A1 47/2,H No 24-59/3,Vishnupuri,Shivapuri,Opp Icici Atm,Malkajgiri,Anand Bagh",Hyderabad,Telangana,500047,17.45551,78.53552
ICL0299557,Royal Mutton & Chicken Shop,"Near Bus Stop,Borabanda",Hyderabad,Telangana,500018,17.45428,78.4167
ICL0299612,Happy Tomorrow Estates Private Limited,"10-5-3/1/2/Flr-1,S S Villa,Masab Tank",Hyderabad,Telangana,500028,17.39877,78.44822
ICL0299657,Modern Fabrication,"12, Puppalaguda - Manikonda Main Road, Sri Ram Nagar Colony, Near By Shivaji Nagar Bus Stop,Manikonda",Hyderabad,Telangana,500089,17.40231,78.38281
ICL0299662,M S Old Bearing Shop,"15-5-74/1,Opposite Syndicat Bank,Opp Syndicule Bank,Afzal Gunj",Hyderabad,Telangana,500012,17.37509,78.47662
ICL0299677,Sri Balaji Consultants,"Mig-44 Flat No. G2,Aphb Colony,Hanuman Temple Lane,Behind E-seva,Moula - Ali",Hyderabad,Telangana,500040,17.45755,78.56459
ICL0299695,Mirchi Point,"Shop No 790, Kukatpally, Pragathi Nagar",Hyderabad,Telangana,500090,17.51858,78.39666
ICL0299746,Sijo Infotech,"Plot No #4-36, Water Tank Road, Golnaka, Alwal, Opposite Cyber Gateway, Near By Sbh Atm,Madhapur",Hyderabad,Telangana,500010,17.50109,78.51258
ICL0299779,Murali Studio,"Near Sai Raja Theatre,Opposite Post Office,Musheerabad",Hyderabad,Telangana,500020,17.41782,78.49956
ICL0299788,Veerabhadra Homeo Stores,"7 6 108, Goutamnagar, Ferozguda Bowenpally Post,",Hyderabad,Telangana,500011,17.46633,78.47321
ICL0299813,Shyam Enterprises,"4-5-322,Opposite Clock Tower,Sultan Bazar",Hyderabad,Telangana,500095,17.38639,78.48639
ICL0299825,Atm Selection,"Uppal Main Road, Balaji Enclave, Beerappagadda, Near By Chilkanagar Bus Stop,Uppal",Hyderabad,Telangana,500039,17.40152,78.56508
ICL0299846,Iifi Indian Insurance,"2nd Floor,A K Computer,Shapur Main Road",Hyderabad,Telangana,500055,17.51402,78.44752
ICL0299949,R Good Luck Bakery,"# 16/2-674, Near Nalgonda X Roads, Street Number 1, Judges Colony, Malakpet, Judges Colony, New Malakpet",Hyderabad,Telangana,500036,17.37365,78.50122
ICL0300040,Moonstar Restaurant And Bar,"1-6-3,Dd Colony Road Number 3,Near Water Station,Musheerabad,Bharathnagar,Padmarao Nagar",Hyderabad,Telangana,500025,17.42068,78.50248
ICL0300061,Muzzamil Book Center,"S.No-20-4-20/6, Punch Mahalla, New Ladbazar Road, Charminar, New Ladbazar, Near Sri Chandra Junior College",Hyderabad,Telangana,500002,17.35998,78.4727
ICL0300191,Soumya Fancy Bangle Store,"11-5-9,Ner Vignan School,Sri Venkateshwara Nagar,Saroor Nagar",Hyderabad,Telangana,500035,17.35365,78.53588
ICL0300203,Gulmohar Gardens Properties,"Survey No 94-95,Shakti Sai Nagar,Mallapur",Hyderabad,Telangana,500076,17.44348,78.5714
ICL0300219,Bhagya Laxmi Ladies Tailor,"N G O Colony Road,Vanastalipuram",Hyderabad,Telangana,500070,17.32443,78.56674
ICL0300263,Layeeq Bakery,"17-1-98/2/A,Beside Masjid Kumar Vadi Coloy Edi Bazar,Edi Bazaar",Hyderabad,Telangana,500023,17.35276,78.49363
ICL0300301,Omprakash Jewels And Pearl,"Opposite Gandhi Medical College, Near Flyover, Basheer Bagh",Hyderabad,Telangana,500063,17.40458,78.47628
ICL0300310,Barbie,"Reliance Fresh,Opp Sahara Estates,Besides,Balajinagar Road,Mansoorabad,Sahara Estate,Auto Nagar Telangana",Hyderabad,Telangana,500070,17.34919,78.56519
ICL0300317,M/S S V R Fuse Heads Products,"H No 7 6 35/5, Goutham Nagar, Ferozguda, Secunderabad,",Hyderabad,Telangana,500011,17.46225,78.461
ICL0300369,Sri Balaji Travels,"Shop No-2,Vijayaraghava Chambers,Chandanagar",Hyderabad,Telangana,500050,17.49565,78.32137
ICL0300438,Digvijay Management Conusltants Private Limited,"4d,4th Floor,Nandavanam Complex,Vengal Rao Nagar,S R Nagar",Hyderabad,Telangana,500038,17.44278,78.44085
ICL0300452,Karthik School Of Pharmacy,"Near Vasu Medical Hall, Above Galaxy Cafe, Nar, Near Chutneys Banquet Hall",Hyderabad,Telangana,500029,17.40404,78.48071
ICL0300492,Sln Fashion,"217, West Marredpally, Near Maghana Communications",Hyderabad,Telangana,500026,17.44924,78.50077
ICL0300550,Keshyam Ayurvedic Clinic,"D No 6-67/2,Near Bus Stop,Dilsukh Nagar",Hyderabad,Telangana,500060,17.37046,78.52486
ICL0300573,Surya Digital Studio,"Ramalayam Road, Opposite Municipal Ward Office, Kukatpally",Hyderabad,Telangana,500072,17.48436,78.41304
ICL0300574,Andhra Detectives Com,"G-3,Block-C,Kubera Towers,Opp Traffic Police Station,Trimulgherry Main Road",Hyderabad,Telangana,500082,17.4229,78.44965
ICL0300623,Sipro Institute Of Management Science Training & Research,"Plot No 74 H No 11-8-88/2/A, Kranthi Nagar Colony, Near Rangareddy Municipal Office, Saroor Nagar, Near Rajiv Vidya Mission, L B Nagar Road",Hyderabad,Telangana,500035,17.35931,78.53657
ICL0300626,Lvrconstructions & Builders,"Opposite Gurudwara,Vithal Chambers,Opp Gurudwara,Ameerpet",Hyderabad,Telangana,500016,17.43593,78.44797
ICL0300661,Variety Foot Wear,"Shop No-5-11,S R House,Bombay Highway Road,Beside Bharat Petrol Pump",Hyderabad,Telangana,500001,17.38386,78.4745
ICL0300665,Dayals,"Shop.No.8-2-293/8/A/705,Opposite Trisha Trends,Rd Number 36,Aditya Enclave,Venkatagiri,Jubilee Hills,Nr. Anuusha Global",Hyderabad,Telangana,500033,17.43545,78.40316
ICL0300703,Sunrise Sports,"4-1-301,Reliable Business Center,Opposite Siddhartha Hotel,Troop Bazar",Hyderabad,Telangana,500001,17.38619,78.47912
ICL0300780,Mallesh Yadav Milk House,"16-3-21,A C P Office Lane,Dabeerpura",Hyderabad,Telangana,500023,17.36731,78.48709
ICL0300854,Sri Laxmi Narasimha Automobiles,"1 10 316/3, Opp Petrol Pump, Bapuji Nagar, Bowenpally",Hyderabad,Telangana,500011,17.47313,78.48864
ICL0300873,L K Chaudhary,"Shop No 9 And 10,Utilitronix Complex,Near Sai Baba Temple,Ecil Cross Road,Ultilitronix Complex",Hyderabad,Telangana,500062,17.47409,78.56954
ICL0300882,Ashtalakshmi Co - Operative Society Limited,"Plot No 260,Vivekanand Nagar Colony,Kukatpally",Hyderabad,Telangana,500072,17.49473,78.41153
ICL0300981,International Fabrication Works,"Dmrl X Road,S N Nagar,Near Chetan Garment",Hyderabad,Telangana,500059,17.34684,78.50803
ICL0301103,Sri Shiva Balaji Automobiles,"National Highway 9,Tar Bund,Near Sada Venkata Reddy Complex,Bowenpally",Hyderabad,Telangana,500009,17.45661,78.48559
ICL0301133,Sai Ram Saries & Dress Materials,"H No 4-7-10/132,Near Shanthi Gardens,Raghavendra Nagar,Nacharam",Hyderabad,Telangana,500076,17.4259,78.55216
ICL0301164,Jersey,"Majestic Mansion,Near To Venam Motors,Shyamlal Building,Begumpet",Hyderabad,Telangana,500016,A17.4481872,A78.4627662
ICL0301197,Valmiki's Canada Edufair,"Taj Vivanta,Begumpet",Hyderabad,Telangana,500016,17.44285,78.46091
ICL0301230,Jayalaxmi Engineering Works,"Plot No A-15,Apie,Opp Khaitan Electricals Ltd,Balanagar",Hyderabad,Telangana,500037,17.465,78.44297
ICL0301299,Vaishnavi Tours & Travels,"2-3-42/52,M G Road,Bombay Hotel Circle,Ranigung Circle",Hyderabad,Telangana,500003,17.44153,78.48993
ICL0301339,New Fashion Ladies Wear,"S No 1-6-232,Behind Ramesh Watch Company,M G Road,Kandoji Bazar",Hyderabad,Telangana,500003,17.4384,78.4893
ICL0301364,Reliance Footprint,"Maruti Park, Next To Maruti Showroom, Himayath Nagar, Opposite Lic Of India, Himayat Nagar Road",Hyderabad,Telangana,500029,17.40356,78.48253
ICL0301408,Sri Sai Hair Cutting Saloon,"3-45/7-B/4,Beside Andhra Bank,Mudlam Reddy Complex,Main Road,Nagole Cross Road",Hyderabad,Telangana,500035,17.37389,78.55737
ICL0301505,Naresh I Technologies,"Satyam Theatre Road, Ameerpet, Bhavani Plaza, Opposite Satyam Theatre",Hyderabad,Telangana,500016,17.4372,78.44804
ICL0301654,Sreenivasa Babu Dr Pummakollu Basava,"16-2-751/A/17,Karan Bagh,N Sd Bad",Hyderabad,Telangana,500029,17.40568,78.48553
ICL0301682,R Sanghi Stock Brokers & Finance,"H No 6-3-654,Hyderabad Stock Exchange Building",Hyderabad,Telangana,500082,17.41962,78.45753
ICL0301697,Shri Laxmi Narayan Medical Stores,"Hasmatpet Road,Hasmathpet,Bowenpally,Next To Sri Gajjalamma Mandir",Hyderabad,Telangana,500011,17.47292,78.48463
ICL0301721,Aishwarya Audio Visual Equipments,"31-1,Dhruvatara Apartments 3rd Floor,Amrutha Estate,Behind Medinova,Somajiguda",Hyderabad,Telangana,500082,17.41851,78.45776
ICL0301780,Akash Foods,"15 6 463/8 And 16, Gfatbk Compound, Begum Bazar, Beside Central Bank Of India",Hyderabad,Telangana,500012,17.37496,78.46941
ICL0301785,Arihant Jain,"Shop No 51 - B, Ctc Park Lane, Opp Swetha Computer Bazar",Hyderabad,Telangana,500003,17.44086,78.48989
ICL0301786,Hind Motor Driving School,"Shop No 7,Opposite Bus Stand Karkhana",Hyderabad,Telangana,500015,17.46093,78.50028
ICL0301913,Institute Of Good Clinical Practice,"Shop No 16-11-16-203,Sripuram Colony,Malkapet",Hyderabad,Telangana,500036,17.37624,78.51452
ICL0301953,Bhimas Food Mela,"Konark Lane,Shanti Nagar,Opposite Sai Ram Hospital,9-76/2,Dilsukh Nagar",Hyderabad,Telangana,500060,17.36623,78.52578
ICL0302015,R F Bike Services,"3-99/63,Aditya Nagar,Near Flyover,Chandra Rajeshwara Rao Marg,Hafeezpet",Hyderabad,Telangana,500049,17.47986,78.3613
ICL0302027,Gayathri Agencies,"Plot No 18 H No 2 56/11/2/A, Opp Shilparamam, Beside Raibow Children Hospitals, Cybder Valley Colony,",Hyderabad,Telangana,500084,17.45481,78.38129
ICL0302063,English Destination Institute,"Shop No 11-9-105, Kothapet X Road,, Prabhat Nagar, Laxmi Nagar Colony, Saroornagar",Hyderabad,Telangana,500035,17.3682,78.53952
ICL0302064,Cyber Car Decors,"Plot No 20,L B Nagar To Nagole Road,Opposite Swagath Grand Hotel,Alkapuri Cross Road",Hyderabad,Telangana,500035,17.36327,78.55692
ICL0302236,Pradeep Jewellers,"15-8-429/C, Aheer Plaza, Feelkhana, Begumbazar, Goshmahal Road",Hyderabad,Telangana,500012,17.37577,78.47224
ICL0302289,Sri Venkat Sai Medical Stores,"S. 148/1, Rd Number 4, Geetha Nagar, Malkajgiri, Near Oriental Bank Of Commerce, Lk Hospital Lane",Hyderabad,Telangana,500047,17.45211,78.53458
ICL0302300,Sri Maniteja Traders,"S No 1-37-1234,Anna Nagar,Balamrai",Hyderabad,Telangana,500016,17.45232,78.48168
ICL0302315,Sneha Plastics,"Plot No 184 And 185, Svcie, Jeedimetla, Near By Ragini Children Hospital",Hyderabad,Telangana,500055,17.5146,78.44711
ICL0302338,Achireddy Pure Ghee Sweets,"5-4,Old Muncipal Office,Malkajgiri Bus Stop,X Roads,Beside Raghavendra Nagar",Hyderabad,Telangana,500047,17.45027,78.53574
ICL0302443,Vijaya Dental Clinic,"Bapu Nagar,Amberpet,Near Max Digital Studio & Laser Color Lab",Hyderabad,Telangana,500013,17.39598,78.53007
ICL0302448,Lg Home Appliance Service,"1102, Rd Number 36, Cbi Colony, Jubilee Hills",Hyderabad,Telangana,500033,17.43136,78.40708
ICL0302536,Sai Krishna Agencies,"4-7-1003,Near Siva Raj Sweet shop,Esamia Bazar",Hyderabad,Telangana,500027,17.39291,78.49039
ICL0302644,Manasa Motors,"Bhel, Friends Colony, Chanda Nagar",Hyderabad,Telangana,500050,17.49571,78.31919
ICL0302659,Vahini Degree College,"Bhagya Nagar Colony,Kukatpally",Hyderabad,Telangana,500072,17.49126,78.40107
ICL0302705,Arya Gastroente Rology Center,"204,Royal Arcadia,Beside Sbi Bank,1st Floor,Balkampet",Hyderabad,Telangana,500016,17.44278,78.44838
ICL0302753,Satguru Luggage World,"D No 1-11-96,Bolaram,Beside Alwal Bus Stop,Secunderabad,Golnaka",Hyderabad,Telangana,500010,17.50212,78.51396
ICL0302763,Dr Bhuvaneshwar Rao - (Fernandez Hospital),"4-1-1230,Bogulkunta",Hyderabad,Telangana,500001,17.39225,78.47942
ICL0302778,P. Narasaiah K.G.S,"Door No 6-5-70,Bhoiguda,Near Floura Hotel,New Bhoiguda",Hyderabad,Telangana,500003,17.4311,78.49823
ICL0302782,Mallikarjuna Real Estate,"Rampally Main Road,Sathyanarayanapuram,Near Tulasi Enterprises,Nagaram",Hyderabad,Telangana,500083,17.48407,78.61529
ICL0302881,T Rama Murthy,"Shop No 3,Sri Krupa Market,Mahaboob Mansion,B/H Varun Motor,Malakpet",Hyderabad,Telangana,500036,17.37629,78.49497
ICL0302977,National Motor Training School,"5-9-169/5, Chapel Road, Public Gardens, Fateh Maidan, Nampally",Hyderabad,Telangana,500001,17.39562,78.47125
ICL0302991,Koutons Fortune Retails,"22-8-290-291,Hamad Plaza,Salarjung Road",Hyderabad,Telangana,500012,17.37073,78.47757
ICL0303015,Cake Couture,"Sunrise Residency, Road 3, Opposite Hyderabad House, Banjara Hills, Opposite Sri Nagar Colony Bus Stop",Hyderabad,Telangana,500034,17.42614,78.43839
ICL0303108,Raju Scraps,"Plot No 1-185/7,Rama Rao Nagar,Opp Balaji Residency,Borabanda",Hyderabad,Telangana,500018,17.45606,78.41962
ICL0303138,Shree Mayuri Pan Shop,"1-1-81,Mayuri Complex,Rtc Cross Road",Hyderabad,Telangana,500020,17.40732,78.49632
ICL0303164,Sumanjali Beauty Parlour And Fashion Tailor,"Sanjeeva Reddy Nagar Road, Erragadda, Opposite Esi Hospital",Hyderabad,Telangana,500038,17.44917,78.43873
ICL0303269,Rama Steel Palace,"G-2,Gayathri Sunny Enclave,Nizam Path Road,Kukatpally",Hyderabad,Telangana,500085,17.48672,78.38925
ICL0303283,Sri Balaji Trendss,"Mig-494, Kphb Temple Bus Stop, Kukatpally",Hyderabad,Telangana,500072,17.48868,78.39594
ICL0303313,A P Electronics,"955,Surasya Niwas 1-9-278/8,1st Floor,Balaji Nagar,Adikmet",Hyderabad,Telangana,500044,17.40736,78.51269
ICL0303413,Sri Rang Restaurant,"Ews Colony Stage 2,Begumpet",Hyderabad,Telangana,500016,17.44408,78.4659
ICL0303460,Bajaj Service,"Mumbai Highway, Sreeram Nagar Colony, Near By Patancheru Bus Stop,Patancheru",Hyderabad,Telangana,502032,17.52804,78.26826
ICL0303549,Sri Krushna Tours & Travels,"2-1-79/8/2,Opp A P S E B - Warangal Hwy,Uppal",Hyderabad,Telangana,500098,17.40852,78.59849
ICL0303616,Manappuram,"Ist Floor,Building No. 23-88/11a,Anand Bagh Cross Road,Rangareddy Dt,Malkajgiri",Hyderabad,Telangana,500047,17.45869,78.53962
ICL0303652,Shiva Rice Mills,"Lig-793,Kphb Main Road,Phase-1,Road No 5",Hyderabad,Telangana,500072,17.49076,78.39308
ICL0303655,Sri Sai Bala Murgan Chee Store,"7-90,Naveen Sadan,Ecil 'X' Road,Dr. As Rao Nagar Road,South Kamala Nagar,Kamalanagar,Kushaiguda",Hyderabad,Telangana,500062,17.47502,78.56783
ICL0303690,Apollo Pharmacy,"D No 22-3-947/33/A/2/1, Near Princess Durre Shahwar Hospital, Main Road, Purani Haveli, Near Dabeerpura Police Station",Hyderabad,Telangana,500002,17.36754,78.48372
ICL0303720,Sri Vinayaka Enterprises,"4/5/533, Badi Chowdi Veg Market, Koti",Hyderabad,Telangana,500020,17.40767,78.50567
ICL0303727,Shankar Pawn Broker And Jewellers,"S No 68/3,R C I Road,Balapur",Hyderabad,Telangana,500058,17.32081,78.52041
ICL0303755,Vimal Pharma,"D-73 & 74,Ida,Jeedimetla",Hyderabad,Telangana,500055,17.52231,78.45528
ICL0303764,D Vithal Rao & Sons,"2-1-102,Market Road,Beside Mahakali Temple,Tobacco Bazar",Hyderabad,Telangana,500003,17.43684,78.48953
ICL0303770,Farooq Hoseiry,"21-1-139/1,High Court Road,Opposite Madina Hotel",Hyderabad,Telangana,500002,17.36876,78.47647
ICL0303814,Teknik Enterprises,"Plot No A4/A, Vikrampuri Colony, Secunderabad",Hyderabad,Telangana,500015,17.45582,78.50089
ICL0303826,Chandana Brothers Jewelers,"2-28 Gautam Nagar B/H Vindu Hotel Chanda Nagar,Chandanagar",Hyderabad,Telangana,500050,17.49478,78.32218
ICL0303933,Dream Mobile,"Prakash Nagar,Begumpet,Near Evergreen Food Corner",Hyderabad,Telangana,500016,A17.4414526,A78.4703882
ICL0304001,Gyan Vatika School,"Plt 26,Vengalrao Nagar,Siddharth Nagar",Hyderabad,Telangana,500045,17.43692,78.4363
ICL0304006,Modern Digital Studio,"10-5-64/5/4/A/1, First Lancer Road, Sriramnagar Colony, Ahmed Nagar, Masab Tank",Hyderabad,Telangana,500028,17.40408,78.44585
ICL0304055,Rexine Center,"Mehdipatnam Road, Asif Nagar, Near Mallepally Junction",Hyderabad,Telangana,500028,17.38976,78.45432
ICL0304135,Venkat Lamination & Frames,"17-102,Road No 1,Kamala Nagar,Dilsukh Nagar",Hyderabad,Telangana,500060,17.36756,78.5298
ICL0304245,Sagar Kirana And General Store,"Nagar Panchayat,Badangpeth,Badangpet Road,Behind Old Gram Panchayat,Ranga Reddy",Hyderabad,Telangana,500058,17.3044,78.5252
ICL0304400,Raghavendre Graphics,"1-9-630/1,Near Vasundra Dgree College,Vidyanagar",Hyderabad,Telangana,500044,17.40559,78.51537
ICL0304489,Sri Sai Enterprises,"Flat No 818 Gf, Pjr Nagar, Yellamma Banda, Kukatpally",Hyderabad,Telangana,500072,17.49909,78.40268
ICL0304500,M/S Sri Ganesh Traders,"22 7 268 Shop No 100 2Nd Floor, Abbas Towers, Deevan Devdi,",Hyderabad,Telangana,500002,17.3677,78.47715
ICL0304561,Brindavan Xerox Centre,"Nr Madina Motor Driving School,Brindavan Colony Road,Sabza Colony,Brindavan Colony,Near Galaxy Hotel,Toli Chowki",Hyderabad,Telangana,500008,17.40332,78.41067
ICL0304606,Rama Krishna High School,"3-15/1, Baghmeer, Behind Petrol Pump, Kukatpally, Near Siddhartha Degree College, Chaitanya Nagar Road",Hyderabad,Telangana,500072,17.48864,78.41095
ICL0304607,Vishwakarma Wood Crafts,"Door No 1-5-845,Shop No 2,Loyola College Road,Alwal,Near Petrol Pump,Bhavani Nagar",Hyderabad,Telangana,500010,17.50896,78.50491
ICL0304636,Sahil Roadlines,"S No 6-4-15/2/4,S No 57,Aram Ghar Cross Road,Near Bawarchi Hotel,Shivarampally",Hyderabad,Telangana,500052,17.32325,78.4337
ICL0304652,Corroshield Fasteners Distributors,"Lala Temple Street,Old Boiguda,Ranigunj",Hyderabad,Telangana,500003,17.4347,78.4905
ICL0304696,Team Positive Marketing,"2-1-555/1/1,Shanker Mutt,Nallakunta",Hyderabad,Telangana,500016,17.43615,78.4516
ICL0304704,Mounika Fine Chem,"D-28,Ph-v Ida,Jeedimetla",Hyderabad,Telangana,500055,17.5162,78.45042
ICL0304706,Alhamdulillah,"Godavari Homes,Quthbutapur Road,Sushitra,Near Sri Venkateshwara Enterprises",Hyderabad,Telangana,500055,A17.5039198,A78.468228
ICL0304732,Chownesse Beauty Parlour,"Sri Krupa Market,Station Road,Near H F Leather Works,Malakpet",Hyderabad,Telangana,500059,17.37476,78.49862
ICL0304736,Bhumika Saree Center,"Shop No 3-5-86,Erguda,Attapur",Hyderabad,Telangana,500048,17.36389,78.42453
ICL0304753,Sanjar Cottage Products,"17-8-601,Near Ashok Medical Hall,Chanchalguda",Hyderabad,Telangana,500024,17.3672,78.49088
ICL0304805,R K Stationery Point,"2-41/15,R R District,Kondapur",Hyderabad,Telangana,500084,17.46425,78.36679
ICL0304814,Sai Tirumala Jewellery Work,"Housing Board Lane,Medchal",Hyderabad,Telangana,501401,17.63313,78.48264
ICL0304853,Aarzoo,"Shop No 21-2-284-285,Panch Mohalla",Hyderabad,Telangana,500002,17.3618,78.47347
ICL0304909,Al-Kareem Medical Hall And General Store,"9/4/131/5/2, Akber Bagh, Tolichowki",Hyderabad,Telangana,500008,17.40303,78.41713
ICL0305017,Natioanal Medical Hall And General Store,"Shop No 17-1-13,Beside Nirmala Nursing Home Opposite Western Garden Function Hall,Edi Bazar",Hyderabad,Telangana,500023,17.34939,78.49687
ICL0305035,Sri Bhavani Engineering Works,"D No-6-1/A,Main Road,Beside Vishnu Rice Mill,Saroor Nagar",Hyderabad,Telangana,500035,17.35111,78.53146
ICL0305042,Liberty Auto Point,"9-50/1,Main Road,Bollaram Road,Near Jivan Health Care Products,Malkajgiri",Hyderabad,Telangana,500049,17.49793,78.36198
ICL0305134,New Look Beauty Needs,"Shop No 11,Vasudha Residency,Trimulgherry",Hyderabad,Telangana,500015,17.47452,78.50983
ICL0305147,Sree Sai Balaji Dry Fruits & Spices,"D1,Near Valanki Foods,Madhura Nagar",Hyderabad,Telangana,500045,17.43896,78.44022
ICL0305223,Karuna Motorcycle & Scooters Sales,"Nh 9,Navajeevan Nagar,Vinayak Nagar,Balanagar,Behind United Penticostal Church In India",Hyderabad,Telangana,500042,17.46488,78.45759
ICL0305227,Sri Sadha Shiva Distributors,"7 6/D, Balaji Nagar, Municipal Off Road, Moosapet,",Hyderabad,Telangana,500018,17.46892,78.42362
ICL0305355,Balaji Teja Ram Mithai Bhandar,"Mg Road, Ambedkar Colony, Jp Colony, Patancheru",Hyderabad,Telangana,502319,17.53102,78.26508
ICL0305367,Walk N Wear,"Shop No #1, Amberpet Kakatiya Market, Near Kakatiya Market Lane, Beside Tv Studio Ramanthapur Bus Stop,Ramanthapur",Hyderabad,Telangana,500013,17.39563,78.52678
ICL0305369,Aamsa Yoga Kendra,"2 - 2 - 18/18/3/14, Bagh, Golnaka Main Road, Opposite Pearl Garden Function Hall, Amberpet",Hyderabad,Telangana,500013,17.39177,78.50741
ICL0305371,Keerthy Textiles,"No 4,W Marredpally Road,Seshachala Colony,West Marredpally",Hyderabad,Telangana,500026,17.45405,78.50644
ICL0305386,Balaji Cosmetic,"8-2-466,Opposite Gvk One Mall,Road 4,Road No,Banjara Hills",Hyderabad,Telangana,500034,17.42037,78.4471
ICL0305392,Reshab Residency Owners Association,"Plot No 53,Phase-3,Mothi Nagar,N/R Mothi Nagar,X Roads,Kalyan Nagar",Hyderabad,Telangana,500045,17.45292,78.42476
ICL0305414,Sri Manikanta Medical And General Stores,"2/127/2A, Sai Nagar, Badam Apartments, Chaitanyapuri",Hyderabad,Telangana,500060,17.36929,78.53241
ICL0305420,Orient Travels Agency,"Masjid E Chaman,X Road,Near Gurunank Smark,Afzal Gunj",Hyderabad,Telangana,500012,17.37342,78.47712
ICL0305446,St Alphonas Primary School,"Rajiv Nagar, Kalyan Nagar Phase 1, Near By Lekhadeep Special Education School",Hyderabad,Telangana,500045,17.44695,78.43042
ICL0305575,Silver Foods Market,"1-2-412,Opposite Liberty Statue Domalguda",Hyderabad,Telangana,500029,17.40686,78.47944
ICL0305603,Sri Sai Traders,"1-4-879/97/B,New Bakaram,Sai Nagar",Hyderabad,Telangana,500076,17.42813,78.55141
ICL0305618,Maruthi Paints Sanitary & Electrical,"Sri Sai Enclave,Spring Fields Colony,Near New Little Lilly High School,Jeedimetla",Hyderabad,Telangana,500015,17.50792,78.47977
ICL0305630,Deepak Light House,"Road Number 5,Shiva Nagar Colony,Madhura Nagar,Opp Sri Varasidhi Vinayaka Swamy Devalayam,A S Rao Nagar",Hyderabad,Telangana,500062,17.48288,78.54159
ICL0305647,Hollywood,"Shop #124 Kkr Dolphin Towers Opp Kaveri Hotel,Santhi Nagar,Chanda Nagar",Hyderabad,Telangana,500050,17.49362,78.32529
ICL0305672,Vanraj Timber Depot Wood Products,"Shop No 4-113/1,Keesara Road,Nagaram",Hyderabad,Telangana,500083,17.49235,78.60422
ICL0305748,Megana Industrial,"Plot No 5/6,Shop No 3,Lvr Industrial Estate,Phase-I,Nh-9 Road,Patancheru,Ida",Hyderabad,Telangana,502032,17.52881,78.27217
ICL0305766,Accutech Business System Private Limited,"1-8-506/2/A,Adnam Chamber,Near Santosh Company,Park Nagar,Ameerpet",Hyderabad,Telangana,500016,17.44091,78.47031
ICL0305770,G.S. Chambers,"Uma Chambers Abv Adidas,Nagarjuna Cir,Mothi Nagar,Dwarakapuri,Punjagutta,Near Wills Lifestyle",Hyderabad,Telangana,500082,17.4259,78.44886
ICL0305773,Ahmed Hussain & Bros,"18-8-684/42/A,Edi Bazar",Hyderabad,Telangana,500023,17.35122,78.49502
ICL0305953,Sai Ganesh Schoola,"5-1-101/1,Annapurna Colony,Mallapur",Hyderabad,Telangana,500076,17.44327,78.56535
ICL0305954,Kethaki Electronics,"1 - 3 - 1/A/51/2, Kavadiguda Road, Kavadiguda, Opposite C G O Tower",Hyderabad,Telangana,500080,17.42151,78.49377
ICL0305971,Jawed Habib Hair & Beauty Studio,"First Floor,Shiva Sai Complex,Above Orential Bank,Buddha Nagar Colony,Mallika Arjun Nagar,Boduppal",Hyderabad,Telangana,500039,17.40704,78.59151
ICL0306063,Icmas,"8-2-601/P/11,Ground Floor,Sri Nilayam 10,Beside Villamarri College,Banjara Hills",Hyderabad,Telangana,500034,17.41567,78.44066
